period,flow,sector,hs6,primaryValue,quantity_kg
2024,Export,iron_steel_72,720837,6906,5347
2024,Export,iron_steel_72,720838,38500,15268
2024,Export,iron_steel_72,720839,42517,93955
2024,Export,iron_steel_72,720840,129558,48707
2024,Export,iron_steel_72,720851,461481,427313
2024,Export,iron_steel_72,720852,623419,561759
2024,Export,iron_steel_72,720853,31799,16759
2024,Export,iron_steel_72,720854,44705,14491
2024,Export,iron_steel_72,720890,541284,275714
2024,Export,iron_steel_72,720915,28665,45271
2024,Export,iron_steel_72,720916,82062,70759
2024,Export,iron_steel_72,720917,336784,157101
2024,Export,iron_steel_72,720918,317772,47152
2024,Export,iron_steel_72,720925,56507,70694
2024,Export,iron_steel_72,720926,44105,11404
2024,Export,iron_steel_72,720990,21538,18369
2024,Export,iron_steel_72,721012,2135972,2634370
2024,Export,iron_steel_72,721020,409745,45568
2024,Export,iron_steel_72,721030,92322,43352
2024,Export,iron_steel_72,721041,80729,25108
2024,Export,iron_steel_72,721049,1775699,2243622
2024,Export,iron_steel_72,721050,586577,812291
2024,Export,iron_steel_72,721061,292143,189375
2024,Export,iron_steel_72,721069,80511,136216
2024,Export,iron_steel_72,721070,69295,15428
2024,Export,iron_steel_72,721090,3629043,186263
2024,Export,iron_steel_72,721210,18144,18486
2024,Export,iron_steel_72,721220,93992,65522
2024,Export,iron_steel_72,721230,341126,33519
2024,Export,iron_steel_72,721240,486678,210637
2024,Export,iron_steel_72,721250,15872858,2122240
2024,Export,iron_steel_72,721260,1316312,298352
2024,Export,iron_steel_72,721310,19339,20744
2024,Export,iron_steel_72,721320,402574,11233
2024,Export,iron_steel_72,721391,812937,15427
2024,Export,iron_steel_72,721399,16356,10385
2024,Export,iron_steel_72,721420,64784,61812
2024,Export,iron_steel_72,721510,139354,114328
2024,Export,iron_steel_72,721550,758850,191065
2024,Export,iron_steel_72,721590,1445073,505207
2024,Export,iron_steel_72,721610,23932,19463
2024,Export,iron_steel_72,721621,33914,26844
2024,Export,iron_steel_72,721631,754734,618087
2024,Export,iron_steel_72,721632,210135,296021
2024,Export,iron_steel_72,721633,124765,53117
2024,Export,iron_steel_72,721640,34132,26770
2024,Export,iron_steel_72,721650,119637,154136
2024,Export,iron_steel_72,721661,20273,11534
2024,Export,iron_steel_72,721669,16007,12136
2024,Export,iron_steel_72,721691,1056710,801277
2024,Export,iron_steel_72,721699,2104513,482637
2024,Export,iron_steel_72,721710,7456981,1108589
2024,Export,iron_steel_72,721720,131926,46507
2024,Export,iron_steel_72,721810,21421986,4294770
2024,Export,iron_steel_72,721911,1355005,66882
2024,Export,iron_steel_72,721931,544999,85791
2024,Export,iron_steel_72,722100,4806940,206036
2024,Export,iron_steel_72,722300,41617494,652631
2024,Export,iron_steel_72,722410,17495227,2653234
2024,Export,iron_steel_72,722511,15026443,5272779
2024,Export,iron_steel_72,722530,1501235,750238
2024,Export,iron_steel_72,722550,208539,112609
2024,Export,iron_steel_73,730110,1963011,862659
2024,Export,iron_steel_73,730120,12324784,2153288
2024,Export,iron_steel_73,730210,974307,304091
2024,Export,iron_steel_73,730230,32265,5253
2024,Export,iron_steel_73,730290,301470,62459
2024,Export,iron_steel_73,730300,151828,32958
2024,Export,iron_steel_73,730419,3071179,1117864
2024,Export,iron_steel_73,730439,7202471,4436657
2024,Export,iron_steel_73,730511,1852808,530902
2024,Export,iron_steel_73,730512,43695,10132
2024,Export,iron_steel_73,730519,44300,12370
2024,Export,iron_steel_73,730520,615645,74173
2024,Export,iron_steel_73,730531,235943,102745
2024,Export,iron_steel_73,730539,3100,1091
2024,Export,iron_steel_73,730590,309794,5136
2024,Export,iron_steel_73,730619,912442,680994
2024,Export,iron_steel_73,730630,4410713,956863
2024,Export,iron_steel_73,730721,13627018,266516
2024,Export,iron_steel_73,730791,3841009,251891
2024,Export,iron_steel_73,730810,2842452,549694
2024,Export,iron_steel_73,730820,4700686,889741
2024,Export,iron_steel_73,730830,3988511,300593
2024,Export,iron_steel_73,730840,3805881,866951
2024,Export,iron_steel_73,730890,25963638,4467532
2024,Export,iron_steel_73,730900,13880496,935073
2024,Export,iron_steel_73,731010,8119192,876037
2024,Export,iron_steel_73,731021,12916707,6618361
2024,Export,iron_steel_73,731029,12409031,655733
2024,Export,iron_steel_73,731100,54419869,6026313
2024,Export,iron_steel_73,731815,193810204,8193917
2024,Export,iron_steel_73,731816,129290624,2528346
2024,Export,iron_steel_73,731822,34358035,3178651
2024,Export,iron_steel_73,731823,41084164,1972309
2024,Export,iron_steel_73,732690,564646576,47952964
2024,Import,aluminum_76,760110,4093188,487774
2024,Import,aluminum_76,760120,117201867,17065588
2024,Import,aluminum_76,760310,11055496,1609705
2024,Import,aluminum_76,760320,6638003,389680
2024,Import,aluminum_76,760410,4929126,501152
2024,Import,aluminum_76,760421,55439266,8015193
2024,Import,aluminum_76,760429,119509652,13634345
2024,Import,aluminum_76,760511,43855,6758
2024,Import,aluminum_76,760519,2018440,338141
2024,Import,aluminum_76,760521,20150208,5116200
2024,Import,aluminum_76,760529,1869428,225940
2024,Import,aluminum_76,760611,20397766,3312391
2024,Import,aluminum_76,760612,660855335,137444460
2024,Import,aluminum_76,760691,5958631,1365693
2024,Import,aluminum_76,760692,7927245,1409435
2024,Import,aluminum_76,760711,254934642,55238522
2024,Import,aluminum_76,760719,49492349,4657195
2024,Import,aluminum_76,760720,135628031,10496938
2024,Import,aluminum_76,760810,442258,15406
2024,Import,aluminum_76,760820,61082826,4985148
2024,Import,aluminum_76,760900,10372819,387076
2024,Import,aluminum_76,761010,165692547,14820598
2024,Import,aluminum_76,761100,12698669,548080
2024,Import,aluminum_76,761210,16346806,634460
2024,Import,aluminum_76,761290,76577142,4047733
2024,Import,aluminum_76,761300,2484978,167934
2024,Import,aluminum_76,761410,1741304,173932
2024,Import,aluminum_76,761490,7686939,1661538
2024,Import,aluminum_76,761610,44690031,870157
2024,Import,aluminum_76,761691,1763601,159512
2024,Import,aluminum_76,761699,297562831,14418374
2024,Import,cement_2523,250700,2231137,6926879
2024,Import,cement_2523,252310,2647903,43032093
2024,Import,cement_2523,252321,45791,177367
2024,Import,cement_2523,252329,147481197,2530687934
2024,Import,cement_2523,252330,61539928,128558662
2024,Import,cement_2523,252390,444842,631061
2024,Import,fertilizers,280800,414083,154856
2024,Import,fertilizers,281410,224598,361000
2024,Import,fertilizers,281420,4297915,668604
2024,Import,fertilizers,283421,6632851,20067908
2024,Import,fertilizers,310210,36573903,138320750
2024,Import,fertilizers,310221,130050544,529580257
2024,Import,fertilizers,310229,1789432,0
2024,Import,fertilizers,310230,316415,416909
2024,Import,fertilizers,310240,5395015,20104197
2024,Import,fertilizers,310250,2959178,3481574
2024,Import,fertilizers,310260,1153690,1390616
2024,Import,fertilizers,310280,13821400,64657894
2024,Import,fertilizers,310290,16695155,42287089
2024,Import,fertilizers,310510,3674008,1441544
2024,Import,fertilizers,310520,38603637,58503296
2024,Import,fertilizers,310530,4404870,2743513
2024,Import,fertilizers,310540,31141271,45704018
2024,Import,fertilizers,310551,117192,127755
2024,Import,fertilizers,310559,62481005,91562128
2024,Import,fertilizers,310590,15628356,10757019
2024,Import,hydrogen_2804,280410,175812,30583
2024,Import,iron_steel_72,260112,16625339,125644000
2024,Import,iron_steel_72,720211,5547938,4916446
2024,Import,iron_steel_72,720241,133294658,111988460
2024,Import,iron_steel_72,720260,260752,47768
2024,Import,iron_steel_72,720310,54019,232015
2024,Import,iron_steel_72,720390,572876,685618
2024,Import,iron_steel_72,720510,7343245,1314090
2024,Import,iron_steel_72,720521,46385445,20633287
2024,Import,iron_steel_72,720529,19259767,6036988
2024,Import,iron_steel_72,720610,136336,50190
2024,Import,iron_steel_72,720810,14229525,16915686
2024,Import,iron_steel_72,720825,6732329,8425539
2024,Import,iron_steel_72,720826,23723529,18018805
2024,Import,iron_steel_72,720827,28866244,35883673
2024,Import,iron_steel_72,720836,7742408,9194853
2024,Import,iron_steel_72,720837,9440774,11304428
2024,Import,iron_steel_72,720838,4170384,4868390
2024,Import,iron_steel_72,720839,47834700,57985261
2024,Import,iron_steel_72,720840,6659,1610
2024,Import,iron_steel_72,720851,7772493,7806853
2024,Import,iron_steel_72,720852,2655095,2056067
2024,Import,iron_steel_72,720853,333960,101455
2024,Import,iron_steel_72,720854,148504,122942
2024,Import,iron_steel_72,720890,2143680,1084473
2024,Import,iron_steel_72,720915,900305,917573
2024,Import,iron_steel_72,720916,64499591,64360349
2024,Import,iron_steel_72,720917,36411518,38997940
2024,Import,iron_steel_72,720918,33719225,26914334
2024,Import,iron_steel_72,720925,235702,70585
2024,Import,iron_steel_72,720926,164232,105655
2024,Import,iron_steel_72,720927,318700,79549
2024,Import,iron_steel_72,720990,124225,24897
2024,Import,iron_steel_72,721011,8596097,5423410
2024,Import,iron_steel_72,721012,926640319,575898343
2024,Import,iron_steel_72,721030,1445158,1033128
2024,Import,iron_steel_72,721041,7773,1414
2024,Import,iron_steel_72,721049,92448256,77204869
2024,Import,iron_steel_72,721050,10617855,7309348
2024,Import,iron_steel_72,721061,37306,17232
2024,Import,iron_steel_72,721069,2910608,2100478
2024,Import,iron_steel_72,721070,10102592,4639175
2024,Import,iron_steel_72,721090,1821942,468544
2024,Import,iron_steel_72,721113,6013,3306
2024,Import,iron_steel_72,721210,5401430,2787412
2024,Import,iron_steel_72,721220,2851272,1356548
2024,Import,iron_steel_72,721230,22072355,21092420
2024,Import,iron_steel_72,721240,35853678,14599815
2024,Import,iron_steel_72,721250,13204917,4489160
2024,Import,iron_steel_72,721260,6880560,1081017
2024,Import,iron_steel_72,721310,4545694,6806968
2024,Import,iron_steel_72,721320,75858045,65321464
2024,Import,iron_steel_72,721391,55399748,67921241
2024,Import,iron_steel_72,721399,653443,430021
2024,Import,iron_steel_72,721420,102813905,148178675
2024,Import,iron_steel_72,721510,53348258,4387950
2024,Import,iron_steel_72,721550,26267795,19232168
2024,Import,iron_steel_72,721590,7023184,4289100
2024,Import,iron_steel_72,721610,1464010,646430
2024,Import,iron_steel_72,721621,140467,32194
2024,Import,iron_steel_72,721622,703548,244199
2024,Import,iron_steel_72,721631,7259224,7737468
2024,Import,iron_steel_72,721632,83456856,92421983
2024,Import,iron_steel_72,721633,74279940,66354456
2024,Import,iron_steel_72,721640,1719978,1267102
2024,Import,iron_steel_72,721650,63601961,40241208
2024,Import,iron_steel_72,721661,16767950,7097846
2024,Import,iron_steel_72,721669,4800910,946987
2024,Import,iron_steel_72,721691,3901353,648441
2024,Import,iron_steel_72,721699,844139,78291
2024,Import,iron_steel_72,721710,25443434,12932343
2024,Import,iron_steel_72,721720,14558778,6130012
2024,Import,iron_steel_72,721810,6484328,553406
2024,Import,iron_steel_72,721911,16296061,4390336
2024,Import,iron_steel_72,721931,12697877,3018362
2024,Import,iron_steel_72,722100,76805638,12036468
2024,Import,iron_steel_72,722300,35311096,3084108
2024,Import,iron_steel_72,722410,305823,14840
2024,Import,iron_steel_72,722511,5378125,2046287
2024,Import,iron_steel_72,722530,182322778,184454216
2024,Import,iron_steel_72,722550,101009489,92123563
2024,Import,iron_steel_73,730110,57700453,42471969
2024,Import,iron_steel_73,730120,6417210,1168174
2024,Import,iron_steel_73,730210,43574847,33326883
2024,Import,iron_steel_73,730230,2044409,267200
2024,Import,iron_steel_73,730240,117955,51297
2024,Import,iron_steel_73,730290,456213,92042
2024,Import,iron_steel_73,730300,6198104,3146291
2024,Import,iron_steel_73,730419,189710993,69689616
2024,Import,iron_steel_73,730439,45670960,18419546
2024,Import,iron_steel_73,730511,18452862,3969693
2024,Import,iron_steel_73,730512,74120547,51517080
2024,Import,iron_steel_73,730519,512657,72362
2024,Import,iron_steel_73,730520,5362579,844962
2024,Import,iron_steel_73,730531,271596860,53654896
2024,Import,iron_steel_73,730539,3431341,2956663
2024,Import,iron_steel_73,730590,137138,10833
2024,Import,iron_steel_73,730619,15486475,11553167
2024,Import,iron_steel_73,730630,28917417,14015471
2024,Import,iron_steel_73,730721,52495479,3795947
2024,Import,iron_steel_73,730791,85143789,30717060
2024,Import,iron_steel_73,730810,24822045,4453005
2024,Import,iron_steel_73,730820,660492367,230280078
2024,Import,iron_steel_73,730830,90542313,4032188
2024,Import,iron_steel_73,730840,159785985,32096229
2024,Import,iron_steel_73,730890,1145961870,189047830
2024,Import,iron_steel_73,730900,123580523,10616014
2024,Import,iron_steel_73,731010,26668359,2619004
2024,Import,iron_steel_73,731021,8955289,1185081
2024,Import,iron_steel_73,731029,61746706,9464948
2024,Import,iron_steel_73,731100,55398207,6870251
2024,Import,iron_steel_73,731815,446050901,53436756
2024,Import,iron_steel_73,731816,226491171,11217586
2024,Import,iron_steel_73,731822,53274316,2810702
2024,Import,iron_steel_73,731823,12160055,831695
2024,Import,iron_steel_73,732690,946614654,95363978
2025,Export,aluminum_76,760110,2059546,1030221
2025,Export,aluminum_76,760120,46405974,8642620
2025,Export,aluminum_76,760310,13213816,1248586
2025,Export,aluminum_76,760320,555439,254751
2025,Export,aluminum_76,760410,2691708,182543
2025,Export,aluminum_76,760421,2805585,305946
2025,Export,aluminum_76,760429,65939848,4888078
2025,Export,aluminum_76,760511,4097,77
2025,Export,aluminum_76,760519,557827,95893
2025,Export,aluminum_76,760521,8728015,25920
2025,Export,aluminum_76,760529,1433748,115069
2025,Export,aluminum_76,760611,3519873,322079
2025,Export,aluminum_76,760612,95320818,4814398
2025,Export,aluminum_76,760691,1620908,127182
2025,Export,aluminum_76,760692,1851916,99194
2025,Export,aluminum_76,760711,1940712,149050
2025,Export,aluminum_76,760719,6106442,222399
2025,Export,aluminum_76,760720,16297010,1367056
2025,Export,aluminum_76,760810,960422,53388
2025,Export,aluminum_76,760820,12984405,1047670
2025,Export,aluminum_76,760900,23691440,708347
2025,Export,aluminum_76,761010,2502707,76638
2025,Export,aluminum_76,761100,282106,9233
2025,Export,aluminum_76,761210,246261,6059
2025,Export,aluminum_76,761290,18056275,2137022
2025,Export,aluminum_76,761300,30467321,414281
2025,Export,aluminum_76,761410,318697,19527
2025,Export,aluminum_76,761490,164647,3287
2025,Export,aluminum_76,761610,44263326,579385
2025,Export,aluminum_76,761691,2147023,165827
2025,Export,aluminum_76,761699,214985224,5046353
2025,Export,cement_2523,250700,148141161,342510594
2025,Export,cement_2523,252310,37160,105800
2025,Export,cement_2523,252321,151183,135754
2025,Export,cement_2523,252329,1029316,6026115
2025,Export,cement_2523,252330,23028,14656
2025,Export,cement_2523,252390,711886,1382250
2025,Export,fertilizers,280800,539602,137752
2025,Export,fertilizers,281410,136486275,376918495
2025,Export,fertilizers,281420,4929837,2694610
2025,Export,fertilizers,283421,262159,68004
2025,Export,fertilizers,310210,6678898,7585011
2025,Export,fertilizers,310221,1743872,2402398
2025,Export,fertilizers,310229,161049,64308
2025,Export,fertilizers,310230,3343930,12478810
2025,Export,fertilizers,310250,33851,26209
2025,Export,fertilizers,310260,232471,1164000
2025,Export,fertilizers,310280,124238808,488624049
2025,Export,fertilizers,310290,1015647,586978
2025,Export,fertilizers,310510,9485954,910828
2025,Export,fertilizers,310520,9742080,6383029
2025,Export,fertilizers,310540,5004337,14158606
2025,Export,fertilizers,310559,695896,559881
2025,Export,fertilizers,310590,13108478,5522096
2025,Export,hydrogen_2804,280410,651863,326350
2025,Export,iron_steel_72,260112,61941240,555960284
2025,Export,iron_steel_72,720110,825989,309368
2025,Export,iron_steel_72,720211,16057,5921
2025,Export,iron_steel_72,720241,16772,20661
2025,Export,iron_steel_72,720260,5656,429
2025,Export,iron_steel_72,720310,9723,91080
2025,Export,iron_steel_72,720390,174517266,468169237
2025,Export,iron_steel_72,720510,4094494,382934
2025,Export,iron_steel_72,720521,10775899,3366992
2025,Export,iron_steel_72,720529,8985714,4757276
2025,Export,iron_steel_72,720610,381949,9207
2025,Export,iron_steel_72,720810,12417,11058
2025,Export,iron_steel_72,720825,523795,438375
2025,Export,iron_steel_72,720826,7273,7139
2025,Export,iron_steel_72,720827,51520,42906
2025,Export,iron_steel_72,720836,72668,34364
2025,Export,iron_steel_72,720837,104505,112890
2025,Export,iron_steel_72,720838,278313,310813
2025,Export,iron_steel_72,720839,98400,98693
2025,Export,iron_steel_72,720840,23640,19326
2025,Export,iron_steel_72,720851,1181458,929440
2025,Export,iron_steel_72,720852,1075587,655871
2025,Export,iron_steel_72,720853,85125,35305
2025,Export,iron_steel_72,720854,113481,52966
2025,Export,iron_steel_72,720890,366965,162614
2025,Export,iron_steel_72,720915,36381,24021
2025,Export,iron_steel_72,720917,3307,2751
2025,Export,iron_steel_72,720918,453990,71352
2025,Export,iron_steel_72,720925,16362,7497
2025,Export,iron_steel_72,720926,42333,10351
2025,Export,iron_steel_72,720927,3286,2440
2025,Export,iron_steel_72,720928,2558,3970
2025,Export,iron_steel_72,720990,27873,15729
2025,Export,iron_steel_72,721011,39170,14682
2025,Export,iron_steel_72,721012,487643,835856
2025,Export,iron_steel_72,721020,504681,18982
2025,Export,iron_steel_72,721030,122951,66320
2025,Export,iron_steel_72,721049,1165304,868866
2025,Export,iron_steel_72,721050,895925,888469
2025,Export,iron_steel_72,721061,313032,31357
2025,Export,iron_steel_72,721069,69660,48186
2025,Export,iron_steel_72,721070,196331,42899
2025,Export,iron_steel_72,721090,15331442,351028
2025,Export,iron_steel_72,721210,11228,3980
2025,Export,iron_steel_72,721220,21265,10167
2025,Export,iron_steel_72,721230,68295,7445
2025,Export,iron_steel_72,721240,226618,98134
2025,Export,iron_steel_72,721250,9256087,895336
2025,Export,iron_steel_72,721260,4016176,845505
2025,Export,iron_steel_72,721310,4500,2650
2025,Export,iron_steel_72,721320,371603,18384
2025,Export,iron_steel_72,721391,162001,5750
2025,Export,iron_steel_72,721399,11544,8216
2025,Export,iron_steel_72,721420,13753,6203
2025,Export,iron_steel_72,721510,317869,122039
2025,Export,iron_steel_72,721550,500911,211965
2025,Export,iron_steel_72,721590,1244524,291607
2025,Export,iron_steel_72,721610,46763,14937
2025,Export,iron_steel_72,721621,31561,21557
2025,Export,iron_steel_72,721631,195403,112926
2025,Export,iron_steel_72,721632,104366,109753
2025,Export,iron_steel_72,721633,166598,125430
2025,Export,iron_steel_72,721640,168939,98250
2025,Export,iron_steel_72,721650,56049,23616
2025,Export,iron_steel_72,721661,3003,485
2025,Export,iron_steel_72,721669,11694,3345
2025,Export,iron_steel_72,721691,1913401,638921
2025,Export,iron_steel_72,721699,810983,86161
2025,Export,iron_steel_72,721710,4620741,1491985
2025,Export,iron_steel_72,721720,396602,233691
2025,Export,iron_steel_72,721810,7648090,426001
2025,Export,iron_steel_72,721911,80554,3394
2025,Export,iron_steel_72,721931,318946,36013
2025,Export,iron_steel_72,722100,3984961,120823
2025,Export,iron_steel_72,722300,33303002,594230
2025,Export,iron_steel_72,722410,11431302,1721296
2025,Export,iron_steel_72,722511,11290460,4119515
2025,Export,iron_steel_72,722530,905523,441873
2025,Export,iron_steel_72,722550,137915,33516
2025,Export,iron_steel_73,730110,182732,8237
2025,Export,iron_steel_73,730120,16047115,1790316
2025,Export,iron_steel_73,730210,941169,250774
2025,Export,iron_steel_73,730230,3583,1010
2025,Export,iron_steel_73,730240,5751,10
2025,Export,iron_steel_73,730290,251786,28713
2025,Export,iron_steel_73,730300,391321,17086
2025,Export,iron_steel_73,730419,10056002,6276348
2025,Export,iron_steel_73,730439,4085262,3293552
2025,Export,iron_steel_73,730511,6766322,910144
2025,Export,iron_steel_73,730512,7115,2726
2025,Export,iron_steel_73,730520,269309,27926
2025,Export,iron_steel_73,730531,255985,51668
2025,Export,iron_steel_73,730539,91555,19537
2025,Export,iron_steel_73,730590,2090952,54333
2025,Export,iron_steel_73,730619,553615,117357
2025,Export,iron_steel_73,730630,3057036,759767
2025,Export,iron_steel_73,730721,15375688,102060
2025,Export,iron_steel_73,730791,2764328,129063
2025,Export,iron_steel_73,730810,1563780,308956
2025,Export,iron_steel_73,730820,867201,33361
2025,Export,iron_steel_73,730830,4640644,275421
2025,Export,iron_steel_73,730840,6051006,2119883
2025,Export,iron_steel_73,730890,24557732,4122435
2025,Export,iron_steel_73,730900,22617235,1288673
2025,Export,iron_steel_73,731010,9991243,996310
2025,Export,iron_steel_73,731021,43199457,14380676
2025,Export,iron_steel_73,731029,18026221,750668
2025,Export,iron_steel_73,731100,43726118,2757627
2025,Export,iron_steel_73,731815,212420761,7476770
2025,Export,iron_steel_73,731816,143666426,1790244
2025,Export,iron_steel_73,731822,40230905,3060278
2025,Export,iron_steel_73,731823,74814746,3502594
2025,Export,iron_steel_73,732690,639633788,50368623
2025,Import,aluminum_76,760110,4226195,183440
2025,Import,aluminum_76,760120,77252705,13829152
2025,Import,aluminum_76,760310,19478426,3010121
2025,Import,aluminum_76,760320,8568135,413866
2025,Import,aluminum_76,760410,3792807,318121
2025,Import,aluminum_76,760421,65308615,9473546
2025,Import,aluminum_76,760429,121020809,15493913
2025,Import,aluminum_76,760511,718013,164890
2025,Import,aluminum_76,760519,2389521,393393
2025,Import,aluminum_76,760521,25455872,6023732
2025,Import,aluminum_76,760529,1948108,217323
2025,Import,aluminum_76,760611,23396686,3945040
2025,Import,aluminum_76,760612,718818995,146913178
2025,Import,aluminum_76,760691,3540824,655425
2025,Import,aluminum_76,760692,8363976,1511009
2025,Import,aluminum_76,760711,273839893,55401880
2025,Import,aluminum_76,760719,44124707,3638459
2025,Import,aluminum_76,760720,171409139,11049543
2025,Import,aluminum_76,760810,301044,14948
2025,Import,aluminum_76,760820,47771054,3985622
2025,Import,aluminum_76,760900,13632903,481344
2025,Import,aluminum_76,761010,115357252,10967307
2025,Import,aluminum_76,761100,9510152,343221
2025,Import,aluminum_76,761210,8997833,377911
2025,Import,aluminum_76,761290,96870596,6706472
2025,Import,aluminum_76,761300,2103223,79916
2025,Import,aluminum_76,761410,98833,6991
2025,Import,aluminum_76,761490,6112190,1109823
2025,Import,aluminum_76,761610,51416266,933460
2025,Import,aluminum_76,761691,1152719,94566
2025,Import,aluminum_76,761699,237975369,11374686
2025,Import,cement_2523,250700,1355851,2591684
2025,Import,cement_2523,252310,12799661,37462401
2025,Import,cement_2523,252321,21800,129129
2025,Import,cement_2523,252329,84826941,1596244793
2025,Import,cement_2523,252330,59179255,130949800
2025,Import,cement_2523,252390,864259,1424591
2025,Import,fertilizers,280800,1204250,560445
2025,Import,fertilizers,281420,821830,521785
2025,Import,fertilizers,283421,6129202,17051553
2025,Import,fertilizers,310210,32961813,115823405
2025,Import,fertilizers,310221,150400844,574941829
2025,Import,fertilizers,310229,1118770,5013
2025,Import,fertilizers,310230,5832871,21246930
2025,Import,fertilizers,310240,442567,7157
2025,Import,fertilizers,310250,4647964,4963091
2025,Import,fertilizers,310260,891155,2016270
2025,Import,fertilizers,310280,9674315,35211347
2025,Import,fertilizers,310290,20131889,31222252
2025,Import,fertilizers,310510,6776925,2172633
2025,Import,fertilizers,310520,94049535,115270301
2025,Import,fertilizers,310530,20402285,23353895
2025,Import,fertilizers,310540,20598705,32205182
2025,Import,fertilizers,310551,543214,605183
2025,Import,fertilizers,310559,72340391,110343797
2025,Import,fertilizers,310590,26601941,42527596
2025,Import,hydrogen_2804,280410,104999,31873
2025,Import,iron_steel_72,720150,14188,2005
2025,Import,iron_steel_72,720211,3571839,3382001
2025,Import,iron_steel_72,720241,109333498,101023853
2025,Import,iron_steel_72,720260,2594538,986750
2025,Import,iron_steel_72,720310,211234,313020
2025,Import,iron_steel_72,720390,773829,900858
2025,Import,iron_steel_72,720510,7838448,1391840
2025,Import,iron_steel_72,720521,38699444,16042584
2025,Import,iron_steel_72,720529,22516935,15258734
2025,Import,iron_steel_72,720610,80736,40108
2025,Import,iron_steel_72,720810,10409323,14251913
2025,Import,iron_steel_72,720825,5027363,5459100
2025,Import,iron_steel_72,720826,7973677,8800869
2025,Import,iron_steel_72,720827,15881324,18789718
2025,Import,iron_steel_72,720836,1586825,1876879
2025,Import,iron_steel_72,720837,4072473,4904749
2025,Import,iron_steel_72,720838,720109,871050
2025,Import,iron_steel_72,720839,16985474,24060512
2025,Import,iron_steel_72,720840,132562,3589
2025,Import,iron_steel_72,720851,1563307,261472
2025,Import,iron_steel_72,720852,640033,264642
2025,Import,iron_steel_72,720853,29238,30699
2025,Import,iron_steel_72,720854,33700,36650
2025,Import,iron_steel_72,720890,1979245,1290717
2025,Import,iron_steel_72,720915,785030,854250
2025,Import,iron_steel_72,720916,36779676,39896496
2025,Import,iron_steel_72,720917,12819760,13965509
2025,Import,iron_steel_72,720918,62284078,46614440
2025,Import,iron_steel_72,720925,83312,31105
2025,Import,iron_steel_72,720926,179603,115492
2025,Import,iron_steel_72,720927,221915,51243
2025,Import,iron_steel_72,720928,27831,8276
2025,Import,iron_steel_72,720990,65910,13892
2025,Import,iron_steel_72,721011,2685968,1679155
2025,Import,iron_steel_72,721012,1072505060,693837320
2025,Import,iron_steel_72,721030,2207523,1733790
2025,Import,iron_steel_72,721041,3464,825
2025,Import,iron_steel_72,721049,50821502,44775345
2025,Import,iron_steel_72,721050,17769417,13343460
2025,Import,iron_steel_72,721069,3580069,2570404
2025,Import,iron_steel_72,721070,24171286,7370963
2025,Import,iron_steel_72,721090,1316467,364652
2025,Import,iron_steel_72,721210,3431556,1766607
2025,Import,iron_steel_72,721220,1469012,731095
2025,Import,iron_steel_72,721230,16114604,17025568
2025,Import,iron_steel_72,721240,32628147,13850872
2025,Import,iron_steel_72,721250,8943537,2808286
2025,Import,iron_steel_72,721260,5614968,840659
2025,Import,iron_steel_72,721310,3572350,5480623
2025,Import,iron_steel_72,721320,38995747,34211626
2025,Import,iron_steel_72,721391,22669043,25387194
2025,Import,iron_steel_72,721399,492683,390594
2025,Import,iron_steel_72,721420,53890169,81994188
2025,Import,iron_steel_72,721510,30423132,2481443
2025,Import,iron_steel_72,721550,19274132,15699623
2025,Import,iron_steel_72,721590,2453186,1253004
2025,Import,iron_steel_72,721610,1510881,721891
2025,Import,iron_steel_72,721621,49381,32326
2025,Import,iron_steel_72,721622,1635864,962217
2025,Import,iron_steel_72,721631,3843869,3223966
2025,Import,iron_steel_72,721632,68216109,82308559
2025,Import,iron_steel_72,721633,51112509,48539892
2025,Import,iron_steel_72,721640,279729,212868
2025,Import,iron_steel_72,721650,52524311,31447337
2025,Import,iron_steel_72,721661,25664776,10139344
2025,Import,iron_steel_72,721669,2358027,565631
2025,Import,iron_steel_72,721691,14769988,5552680
2025,Import,iron_steel_72,721699,628083,77078
2025,Import,iron_steel_72,721710,24418934,12402549
2025,Import,iron_steel_72,721720,15103517,6854316
2025,Import,iron_steel_72,721810,1355477,283896
2025,Import,iron_steel_72,721911,11316973,3460906
2025,Import,iron_steel_72,721931,11991093,2891302
2025,Import,iron_steel_72,722100,79254568,12316620
2025,Import,iron_steel_72,722300,31506490,3656823
2025,Import,iron_steel_72,722410,164864,19469
2025,Import,iron_steel_72,722511,3970724,1338012
2025,Import,iron_steel_72,722530,167575562,177099423
2025,Import,iron_steel_72,722550,78130391,70085202
2025,Import,iron_steel_73,730110,68891772,55913036
2025,Import,iron_steel_73,730120,3963686,810780
2025,Import,iron_steel_73,730210,17724643,14477089
2025,Import,iron_steel_73,730230,1438148,227915
2025,Import,iron_steel_73,730240,219514,150380
2025,Import,iron_steel_73,730290,926720,183896
2025,Import,iron_steel_73,730300,7037090,2426024
2025,Import,iron_steel_73,730419,169878800,65546344
2025,Import,iron_steel_73,730439,40618202,18734537
2025,Import,iron_steel_73,730511,208877200,121957638
2025,Import,iron_steel_73,730512,54979898,38694182
2025,Import,iron_steel_73,730519,50000,0
2025,Import,iron_steel_73,730520,3163826,1542329
2025,Import,iron_steel_73,730531,62520067,5968931
2025,Import,iron_steel_73,730539,102400,6306
2025,Import,iron_steel_73,730590,141519,37940
2025,Import,iron_steel_73,730619,18440174,13594684
