period,flow,sector,partnerDesc,trade_value_usd
2019,Export,aluminum_76,San Marino,17823540.335
2019,Export,aluminum_76,Sao Tome and Principe,431527.929
2019,Export,aluminum_76,Saudi Arabia,177859576.409
2019,Export,aluminum_76,Senegal,16035534.281
2019,Export,aluminum_76,Serbia,331048037.234
2019,Export,aluminum_76,Seychelles,1273229.373
2019,Export,aluminum_76,Sierra Leone,1685727.353
2019,Export,aluminum_76,India,606053567.733
2019,Export,aluminum_76,Singapore,98891439.332
2019,Export,aluminum_76,Viet Nam,41589795.503
2019,Export,aluminum_76,Somalia,224395.374
2019,Export,aluminum_76,South Africa,149918409.648
2019,Export,aluminum_76,Zimbabwe,415980.761
2019,Export,aluminum_76,South Sudan,49155.106
2019,Export,aluminum_76,Sudan,2420535.859
2019,Export,aluminum_76,Suriname,5310196.219
2019,Export,aluminum_76,Eswatini,4018.851
2019,Export,aluminum_76,Switzerland,2400466251.121
2019,Export,aluminum_76,Syria,1798914.364
2019,Export,aluminum_76,Tajikistan,736709.935
2019,Export,aluminum_76,Thailand,111236277.078
2019,Export,aluminum_76,Togo,1219042.589
2019,Export,aluminum_76,Tonga,43599.668
2019,Export,aluminum_76,Trinidad and Tobago,3308835.161
2019,Export,aluminum_76,United Arab Emirates,156325973.846
2019,Export,aluminum_76,Tunisia,127405693.608
2019,Export,aluminum_76,Türkiye,647869782.025
2019,Export,aluminum_76,Turkmenistan,2013683.968
2019,Export,aluminum_76,Turks and Caicos Isds,2122363.061
2019,Export,aluminum_76,Uganda,3319681.919
2019,Export,aluminum_76,Ukraine,161675974.711
2019,Export,aluminum_76,North Macedonia,54051135.17
2019,Export,aluminum_76,Egypt,70648364.066
2019,Export,aluminum_76,United Rep. of Tanzania,3672092.981
2019,Export,aluminum_76,Bunkers,4597899.323
2019,Export,aluminum_76,Special Categories,3273388.468
2019,Export,aluminum_76,USA,2809213789.032
2019,Export,aluminum_76,Burkina Faso,4487633.281
2019,Export,aluminum_76,Uruguay,5389743.957
2019,Export,aluminum_76,Uzbekistan,6301876.58
2019,Export,aluminum_76,Venezuela,3981286.004
2019,Export,aluminum_76,Wallis and Futuna Isds,109461.376
2019,Export,aluminum_76,Samoa,4938.789
2019,Export,aluminum_76,Yemen,1216028.731
2019,Export,aluminum_76,Zambia,1078185.826
2019,Export,aluminum_76,"Areas, nes",4321451.376
2019,Export,cement_2523,Albania,9445768.731
2019,Export,cement_2523,Algeria,4428902.767
2019,Export,cement_2523,Andorra,3665553.814
2019,Export,cement_2523,Angola,3057788.459
2019,Export,cement_2523,Antigua and Barbuda,2245.006
2019,Export,cement_2523,Azerbaijan,555416.209
2019,Export,cement_2523,Argentina,2595031.896
2019,Export,cement_2523,Australia,7589691.775
2019,Export,cement_2523,Bahamas,15100.629
2019,Export,cement_2523,Bahrain,82119.534
2019,Export,cement_2523,Bangladesh,29801.724
2019,Export,cement_2523,Barbados,38431.454
2019,Export,cement_2523,Bermuda,1288.136
2019,Export,cement_2523,Bolivia (Plurinational State of),48667.158
2019,Export,cement_2523,Bosnia Herzegovina,36156316.462
2019,Export,cement_2523,Brazil,10134073.387
2019,Export,cement_2523,Belarus,5616303.758
2019,Export,cement_2523,Cambodia,1310.519
2019,Export,cement_2523,Cameroon,36302090.75
2019,Export,cement_2523,Canada,9161896.373
2019,Export,cement_2523,Cabo Verde,14299125.309
2019,Export,cement_2523,Central African Rep.,7211.773
2019,Export,cement_2523,Sri Lanka,542.786
2019,Export,cement_2523,Chad,118435.803
2019,Export,cement_2523,Chile,208296.467
2019,Export,cement_2523,China,798178.997
2019,Export,cement_2523,Colombia,10091661.133
2019,Export,cement_2523,Congo,578394.503
2019,Export,cement_2523,Dem. Rep. of the Congo,112667.728
2019,Export,cement_2523,Costa Rica,4600073.822
2019,Export,cement_2523,Cuba,419814.953
2019,Export,cement_2523,Benin,3723363.271
2019,Export,cement_2523,Dominican Rep.,4245336.057
2019,Export,cement_2523,Ecuador,887421.892
2019,Export,cement_2523,Equatorial Guinea,1493692.069
2019,Export,cement_2523,Ethiopia,42957.278
2019,Export,cement_2523,Faroe Isds,17207.98
2019,Export,cement_2523,Falkland Isds (Malvinas),338086.0
2019,Export,cement_2523,French Polynesia,81229.814
2019,Export,cement_2523,Djibouti,7637.048
2019,Export,cement_2523,Gabon,1330985.111
2019,Export,cement_2523,Georgia,776793.247
2019,Export,cement_2523,Gambia,5520373.969
2019,Export,cement_2523,Ghana,8759004.018
2019,Export,cement_2523,Gibraltar,2713716.149
2019,Export,cement_2523,Greenland,100401.894
2019,Export,cement_2523,Guatemala,18016.003
2019,Export,cement_2523,Guinea,6629261.312
2019,Export,cement_2523,Guyana,466120.714
2019,Export,cement_2523,Haiti,3609490.224
2019,Export,cement_2523,Honduras,1533018.84
2019,Export,cement_2523,"China, Hong Kong SAR",258023.455
2019,Export,cement_2523,Iceland,113917.813
2019,Export,cement_2523,Indonesia,550831.07
2019,Export,cement_2523,Iran,42102.251
2019,Export,cement_2523,Iraq,62004.014
2019,Export,cement_2523,Israel,14060880.51
2019,Export,cement_2523,Côte d'Ivoire,29144919.586
2019,Export,cement_2523,Japan,2057195.223
2019,Export,cement_2523,Kazakhstan,324029.534
2019,Export,cement_2523,Jordan,14411.236
2019,Export,cement_2523,Kenya,16.787
2019,Export,cement_2523,Dem. People's Rep. of Korea,914.342
2019,Export,cement_2523,Rep. of Korea,1995792.19
2019,Export,cement_2523,Kuwait,3374907.269
2019,Export,cement_2523,Lebanon,48733.188
2019,Export,cement_2523,Liberia,3042955.305
2019,Export,cement_2523,Libya,3284302.374
2019,Export,cement_2523,Madagascar,3483.9
2019,Export,cement_2523,Malaysia,1294796.424
2019,Export,cement_2523,Maldives,768.853
2019,Export,cement_2523,Mali,326797.18
2019,Export,cement_2523,Mauritania,3637673.663
2019,Export,cement_2523,Mauritius,17332.205
2019,Export,cement_2523,Mexico,3216607.506
2019,Export,cement_2523,"Other Asia, nes",742494.797
2019,Export,cement_2523,Rep. of Moldova,516696.015
2019,Export,cement_2523,Montenegro,16816226.631
2019,Export,cement_2523,Morocco,8189962.214
2019,Export,cement_2523,Mozambique,321100.73
2019,Export,cement_2523,Oman,72812.721
2019,Export,cement_2523,Namibia,443.182
2019,Export,cement_2523,Curaçao,1912.62
2019,Export,cement_2523,Aruba,776.687
2019,Export,cement_2523,Sint Maarten,188238.023
2019,Export,cement_2523,Bonaire,96475.932
2019,Export,cement_2523,New Caledonia,22993.962
2019,Export,cement_2523,New Zealand,82168.777
2019,Export,cement_2523,Niger,61.553
2019,Export,cement_2523,Nigeria,2541180.856
2019,Export,cement_2523,"Other Africa, nes",1390720.617
2019,Export,cement_2523,Norway,29327471.231
2019,Export,cement_2523,Pakistan,17341.158
2019,Export,cement_2523,Panama,95844.734
2019,Export,cement_2523,Paraguay,6.715
2019,Export,cement_2523,Peru,193927.758
2019,Export,cement_2523,Philippines,33318.079
2019,Export,cement_2523,Guinea-Bissau,4317064.326
2019,Export,cement_2523,Qatar,155660.819
2019,Export,cement_2523,Russian Federation,583363.509
2019,Export,cement_2523,Saint Barthélemy,146716.608
2019,Export,cement_2523,Saint Helena,29371.972
2019,Export,cement_2523,Anguilla,1130.337
2019,Export,cement_2523,Saint Vincent and the Grenadines,506.973
2019,Export,cement_2523,Sao Tome and Principe,508778.061
2019,Export,cement_2523,Saudi Arabia,397402.946
2019,Export,cement_2523,Senegal,1086880.467
2019,Export,cement_2523,Serbia,22288835.473
2019,Export,cement_2523,Seychelles,1378.787
2019,Export,cement_2523,Sierra Leone,3455239.528
2019,Export,cement_2523,India,1193171.304
2019,Export,cement_2523,Singapore,740091.992
2019,Export,cement_2523,Viet Nam,42977.423
2019,Export,cement_2523,South Africa,3916891.495
2019,Export,cement_2523,South Sudan,11983.809
2019,Export,cement_2523,Sudan,50110.856
2019,Export,cement_2523,Suriname,9337.03
2019,Export,cement_2523,Switzerland,57763181.642
2019,Export,cement_2523,Syria,21442.826
2019,Export,cement_2523,Tajikistan,330855.202
2019,Export,cement_2523,Thailand,663579.376
2019,Export,cement_2523,Togo,1751236.531
2019,Export,cement_2523,Trinidad and Tobago,1537392.46
2019,Export,cement_2523,United Arab Emirates,4394745.33
2019,Export,cement_2523,Tunisia,216098.029
2019,Export,cement_2523,Türkiye,3539264.967
2019,Export,cement_2523,Turkmenistan,28467.702
2019,Export,cement_2523,Turks and Caicos Isds,1014789.595
2019,Export,cement_2523,Uganda,69.387
2019,Export,cement_2523,Ukraine,4996375.53
2019,Export,cement_2523,North Macedonia,9086678.609
2019,Export,cement_2523,Egypt,5985141.636
2019,Export,cement_2523,United Rep. of Tanzania,129270.25
2019,Export,cement_2523,Bunkers,28590.808
2019,Export,cement_2523,Special Categories,59027488.069
2019,Export,cement_2523,USA,195574998.343
2019,Export,cement_2523,Burkina Faso,3329258.446
2019,Export,cement_2523,Uruguay,63237.313
2019,Export,cement_2523,Venezuela,510666.06
2019,Export,cement_2523,Yemen,7137.91
2019,Export,cement_2523,"Areas, nes",5173671.668
2019,Import,iron_steel_72,Afghanistan,81.717
2019,Import,iron_steel_72,Albania,54041151.844
2019,Import,iron_steel_72,Algeria,50032154.33
2019,Import,iron_steel_72,Andorra,2129480.206
2019,Import,iron_steel_72,Angola,257310.732
2019,Import,iron_steel_72,Antigua and Barbuda,12103.104
2019,Import,iron_steel_72,Azerbaijan,1607011.651
2019,Import,iron_steel_72,Argentina,13445901.229
2019,Import,iron_steel_72,Australia,62876758.992
2019,Import,iron_steel_72,Bahamas,309080.269
2019,Import,iron_steel_72,Bahrain,10613296.965
2019,Import,iron_steel_72,Bangladesh,1042.174
2019,Import,iron_steel_72,Armenia,146533265.368
2019,Import,iron_steel_72,Barbados,509.333
2019,Import,iron_steel_72,Bermuda,1397.029
2019,Import,iron_steel_72,Bhutan,10682078.236
2019,Import,iron_steel_72,Bolivia (Plurinational State of),1019790.595
2019,Import,iron_steel_72,Bosnia Herzegovina,137725759.988
2019,Import,iron_steel_72,Brazil,1673606748.251
2019,Import,iron_steel_72,Belize,766083.257
2019,Import,iron_steel_72,Br. Virgin Isds,477206.171
2019,Import,iron_steel_72,Myanmar,68742.092
2019,Import,iron_steel_72,Belarus,494454979.064
2019,Import,iron_steel_72,Cambodia,219002.147
2019,Import,iron_steel_72,Cameroon,92.911
2019,Import,iron_steel_72,Canada,132634303.728
2019,Import,iron_steel_72,Cabo Verde,610038.07
2019,Import,iron_steel_72,Cayman Isds,428.736
2019,Import,iron_steel_72,Sri Lanka,16251.652
2019,Import,iron_steel_72,Chile,21853676.197
2019,Import,iron_steel_72,China,3085690347.411
2019,Import,iron_steel_72,Colombia,61422251.821
2019,Import,iron_steel_72,Congo,86464.654
2019,Import,iron_steel_72,Dem. Rep. of the Congo,24378.597
2019,Import,iron_steel_72,Costa Rica,1737958.457
2019,Import,iron_steel_72,Cuba,1540624.806
2019,Import,iron_steel_72,Benin,12653.855
2019,Import,iron_steel_72,Dominica,293617.804
2019,Import,iron_steel_72,Dominican Rep.,49022878.39
2019,Import,iron_steel_72,Ecuador,1917612.084
2019,Import,iron_steel_72,El Salvador,575584.748
2019,Import,iron_steel_72,Equatorial Guinea,160952.697
2019,Import,iron_steel_72,Faroe Isds,1370024.999
2019,Import,iron_steel_72,Falkland Isds (Malvinas),7309.773
2019,Import,iron_steel_72,French Polynesia,186.942
2019,Import,iron_steel_72,Fr. South Antarctic Terr.,559.707
2019,Import,iron_steel_72,Djibouti,3964.964
2019,Import,iron_steel_72,Gabon,7097209.881
2019,Import,iron_steel_72,Georgia,13177228.446
2019,Import,iron_steel_72,Gambia,35152.957
2019,Import,iron_steel_72,Ghana,360349.428
2019,Import,iron_steel_72,Gibraltar,829408.505
2019,Import,iron_steel_72,Greenland,1017340.198
2019,Import,iron_steel_72,Guatemala,118621324.178
2019,Import,iron_steel_72,Guinea,41919.814
2019,Import,iron_steel_72,Guyana,288624.098
2019,Import,iron_steel_72,Haiti,44573.944
2019,Import,iron_steel_72,"China, Hong Kong SAR",8487049.626
2019,Import,iron_steel_72,Iceland,20393230.536
2019,Import,iron_steel_72,Indonesia,486274058.932
2019,Import,iron_steel_72,Iran,122808630.902
2019,Import,iron_steel_72,Iraq,161.196
2019,Import,iron_steel_72,Israel,24022971.719
2019,Import,iron_steel_72,Côte d'Ivoire,654042.233
2019,Import,iron_steel_72,Jamaica,273922.835
2019,Import,iron_steel_72,Japan,450491185.722
2019,Import,iron_steel_72,Kazakhstan,133702524.648
2019,Import,iron_steel_72,Jordan,78127.259
2019,Import,iron_steel_72,Kenya,96445.349
2019,Import,iron_steel_72,Rep. of Korea,3016355144.129
2019,Import,iron_steel_72,Kuwait,3665856.836
2019,Import,iron_steel_72,Kyrgyzstan,2585471.244
2019,Import,iron_steel_72,Lao People's Dem. Rep.,1053.369
2019,Import,iron_steel_72,Lebanon,40840544.438
2019,Import,iron_steel_72,Liberia,25034.574
2019,Import,iron_steel_72,Libya,51841756.4
2019,Import,iron_steel_72,Madagascar,197.017
2019,Import,iron_steel_72,Malaysia,361407253.373
2019,Import,iron_steel_72,Mali,349.257
2019,Import,iron_steel_72,Mauritania,5370.948
2019,Import,iron_steel_72,Mauritius,144415.595
2019,Import,iron_steel_72,Mexico,77237379.263
2019,Import,iron_steel_72,"Other Asia, nes",1335741751.064
2019,Import,iron_steel_72,Rep. of Moldova,128600308.581
2019,Import,iron_steel_72,Montenegro,19292716.761
2019,Import,iron_steel_72,Morocco,7277807.174
2019,Import,iron_steel_72,Mozambique,687452.262
2019,Import,iron_steel_72,Oman,50343682.757
2019,Import,iron_steel_72,Curaçao,285601.681
2019,Import,iron_steel_72,Aruba,179728.628
2019,Import,iron_steel_72,Sint Maarten,74620.135
2019,Import,iron_steel_72,New Caledonia,120776771.429
2019,Import,iron_steel_72,New Zealand,2237791.343
2019,Import,iron_steel_72,Nicaragua,10197.861
2019,Import,iron_steel_72,Niger,17723.681
2019,Import,iron_steel_72,Nigeria,4073136.576
2019,Import,iron_steel_72,"Other Africa, nes",488975.69
2019,Import,iron_steel_72,Norway,1132343267.358
2019,Import,iron_steel_72,Marshall Isds,11794.145
2019,Import,iron_steel_72,Pakistan,1652501.276
2019,Import,iron_steel_72,Panama,306515.692
2019,Import,iron_steel_72,Paraguay,6145123.681
2019,Import,iron_steel_72,Peru,4888122.551
2019,Import,iron_steel_72,Philippines,807748.964
2019,Import,iron_steel_72,Qatar,1822767.498
2019,Import,iron_steel_72,Russian Federation,5328536462.029
2019,Import,iron_steel_72,Rwanda,25.747
2019,Import,iron_steel_72,Saint Lucia,9854.201
2019,Import,iron_steel_72,San Marino,12793.782
2019,Import,iron_steel_72,Sao Tome and Principe,121017.604
2019,Import,iron_steel_72,Saudi Arabia,20976097.071
2019,Import,iron_steel_72,Senegal,112516.775
2019,Import,iron_steel_72,Serbia,717411068.695
2019,Import,iron_steel_72,Sierra Leone,425.377
2019,Import,iron_steel_72,India,2422419845.713
2019,Import,iron_steel_72,Singapore,5176488.065
2019,Import,iron_steel_72,Viet Nam,382360531.191
2019,Import,iron_steel_72,South Africa,1031502997.733
2019,Import,iron_steel_72,Zimbabwe,111555845.205
2019,Import,iron_steel_72,Sudan,9188.15
2019,Import,iron_steel_72,Suriname,1611435.575
2019,Import,iron_steel_72,Switzerland,955030927.092
2019,Import,iron_steel_72,Tajikistan,89197.143
2019,Import,iron_steel_72,Thailand,109161120.981
2019,Import,iron_steel_72,Trinidad and Tobago,13855823.905
2019,Import,iron_steel_72,United Arab Emirates,51112925.0
2019,Import,iron_steel_72,Tunisia,79514293.005
2019,Import,iron_steel_72,Türkiye,4081463673.202
2019,Import,iron_steel_72,Uganda,8518.74
2019,Import,iron_steel_72,Ukraine,3378662108.562
2019,Import,iron_steel_72,North Macedonia,246482705.364
2019,Import,iron_steel_72,Egypt,202869699.417
2019,Import,iron_steel_72,United Rep. of Tanzania,244.032
2019,Import,iron_steel_72,Special Categories,895973550.322
2019,Import,iron_steel_72,USA,868520786.021
2019,Import,iron_steel_72,Uruguay,1224568.349
2019,Import,iron_steel_72,Uzbekistan,592757.677
2019,Import,iron_steel_72,Venezuela,107366576.148
2019,Import,iron_steel_72,Yemen,27077.504
2019,Import,iron_steel_72,Zambia,15260626.857
2019,Import,iron_steel_72,"Areas, nes",10588242.242
2019,Import,iron_steel_73,Afghanistan,1058647.693
2019,Import,iron_steel_73,Albania,26921602.377
2019,Import,iron_steel_73,Antarctica,17111.362
2019,Import,iron_steel_73,Algeria,13208223.899
2019,Import,iron_steel_73,American Samoa,7557.164
2019,Import,iron_steel_73,Andorra,1093219.673
2019,Import,iron_steel_73,Angola,1029998.531
2019,Import,iron_steel_73,Antigua and Barbuda,6826.186
2019,Import,iron_steel_73,Azerbaijan,1052027.478
2019,Import,iron_steel_73,Argentina,26299861.953
2019,Import,iron_steel_73,Australia,37499238.171
2019,Import,iron_steel_73,Bahamas,1257241.804
2019,Import,iron_steel_73,Bahrain,1844797.564
2019,Import,iron_steel_73,Bangladesh,1101538.038
2019,Import,iron_steel_73,Armenia,171067.722
2019,Import,iron_steel_73,Barbados,6855.291
2019,Import,iron_steel_73,Bermuda,34318.993
2019,Import,iron_steel_73,Bolivia (Plurinational State of),131831.143
2019,Import,iron_steel_73,Bosnia Herzegovina,326074292.783
2019,Import,iron_steel_73,Botswana,367.168
2019,Import,iron_steel_73,Bouvet Island,7260.519
2019,Import,iron_steel_73,Brazil,162533234.921
2019,Import,iron_steel_73,Belize,4610.866
2019,Import,iron_steel_73,Solomon Isds,2.239
2019,Import,iron_steel_73,Br. Virgin Isds,88422.509
2019,Import,iron_steel_73,Brunei Darussalam,19515.863
2019,Import,iron_steel_73,Myanmar,448226.783
2019,Import,iron_steel_73,Burundi,265.301
2019,Import,iron_steel_73,Belarus,215930762.918
2019,Import,iron_steel_73,Cambodia,6483983.719
2019,Import,iron_steel_73,Cameroon,142213.708
2019,Import,iron_steel_73,Canada,212586305.501
2019,Import,iron_steel_73,Cabo Verde,125159.436
2019,Import,iron_steel_73,Cayman Isds,540312.014
2019,Import,iron_steel_73,Central African Rep.,89.553
2019,Import,iron_steel_73,Sri Lanka,1439784.638
2019,Import,iron_steel_73,Chad,6437.75
2019,Import,iron_steel_73,Chile,3968288.906
2019,Import,iron_steel_73,China,11980628491.841
2019,Import,iron_steel_73,Christmas Isds,1824.645
2019,Import,iron_steel_73,Cocos Isds,688.44
2019,Import,iron_steel_73,Colombia,5101489.568
2019,Import,iron_steel_73,Congo,724267.549
2019,Import,iron_steel_73,Dem. Rep. of the Congo,96119.599
2019,Import,iron_steel_73,Cook Isds,1891.81
2019,Import,iron_steel_73,Costa Rica,7002824.254
2019,Import,iron_steel_73,Cuba,5357.515
2019,Import,iron_steel_73,Benin,442170.753
2019,Import,iron_steel_73,Dominica,771.276
2019,Import,iron_steel_73,Dominican Rep.,209651.682
2019,Import,iron_steel_73,Ecuador,231988.468
2019,Import,iron_steel_73,El Salvador,6292.226
2019,Import,iron_steel_73,Equatorial Guinea,232788.849
2019,Import,iron_steel_73,Ethiopia,147506.297
2019,Import,iron_steel_73,Faroe Isds,427748.224
2019,Import,iron_steel_73,Falkland Isds (Malvinas),38819.037
2019,Import,iron_steel_73,South Georgia and the South Sandwich Islands,351.496
2019,Import,iron_steel_73,Fiji,819.411
2019,Import,iron_steel_73,French Polynesia,85593.75
2019,Import,iron_steel_73,Fr. South Antarctic Terr.,8367.619
2019,Import,iron_steel_73,Djibouti,33423.462
2019,Import,iron_steel_73,Gabon,2049275.315
2019,Import,iron_steel_73,Georgia,4427991.92
2019,Import,iron_steel_73,Gambia,29923.055
2019,Import,iron_steel_73,State of Palestine,62890.915
2019,Import,iron_steel_73,Ghana,972442.743
2019,Import,iron_steel_73,Gibraltar,2830228.867
2019,Import,iron_steel_73,Greenland,15262.09
2019,Import,iron_steel_73,Grenada,2820.923
2019,Import,iron_steel_73,Guam,1712.703
2019,Import,iron_steel_73,Guatemala,74960.436
2019,Import,iron_steel_73,Guinea,489717.861
2019,Import,iron_steel_73,Guyana,140628.618
2019,Import,iron_steel_73,Haiti,16603.148
2019,Import,iron_steel_73,Holy See (Vatican City State),319.033
